sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number,BENZ_parameter_formula,BENZ_analysis_group_abbr,BENZ_analysis_value,BENZ_analysis_flag,BRFM_parameter_formula_1,BRFM_analysis_group_abbr_2,BRFM_analysis_value_3,BRFM_analysis_flag_4,C2F6_parameter_formula_5,C2F6_analysis_group_abbr_6,C2F6_analysis_value_7,C2F6_analysis_flag_8,C2H2_parameter_formula_9,C2H2_analysis_group_abbr_10,C2H2_analysis_value_11,C2H2_analysis_flag_12,C2H6_parameter_formula_13,C2H6_analysis_group_abbr_14,C2H6_analysis_value_15,C2H6_analysis_flag_16,C3H8_parameter_formula_17,C3H8_analysis_group_abbr_18,C3H8_analysis_value_19,C3H8_analysis_flag_20,CCL4_parameter_formula,CCL4_analysis_group_abbr,CCL4_analysis_value,CCL4_analysis_flag,CF4_parameter_formula,CF4_analysis_group_abbr,CF4_analysis_value,CF4_analysis_flag,CH3I_parameter_formula,CH3I_analysis_group_abbr,CH3I_analysis_value,CH3I_analysis_flag,CH4_parameter_formula,CH4_analysis_group_abbr,CH4_analysis_value,CH4_analysis_flag,CH4C13_parameter_formula,CH4C13_analysis_group_abbr,CH4C13_nalysis_value,CH4C13_analysis_flag,CHLF_parameter_formula,CHLF_analysis_group_abbr,CHLF_analysis_value,CHLF_analysis_flag,CO_parameter_formula,CO_analysis_group_abbr,CO_analysis_value,CO_analysis_flag,CO2_parameter_formula,CO2_analysis_group_abbr,CO2_analysis_value,CO2_analysis_flag,DIBR_parameter_formula,DIBR_analysis_group_abbr,DIBR_analysis_value,DIBR_analysis_flag,DICL_parameter_formula,DICL_analysis_group_abbr,DICL_analysis_value,DICL_analysis_flag,F113_parameter_formula,F113_analysis_group_abbr,F113_analysis_value,F113_analysis_flag,F115_parameter_formula,F115_analysis_group_abbr,F115_analysis_value,F115_analysis_flag,F11B_parameter_formula,F11B_analysis_group_abbr,F11B_analysis_value,F11B_analysis_flag,F125_parameter_formula,F125_analysis_group_abbr,F125_analysis_value,F125_analysis_flag,F13_parameter_formula,F13_analysis_group_abbr,F13_analysis_value,F13_analysis_flag,F134A_parameter_formula,F134A_analysis_group_abbr,F134A_analysis_value,F134A_analysis_flag,F142B_parameter_formula,F142B_analysis_group_abbr,F142B_analysis_value,F142B_analysis_flag,F143a_parameter_formula,F143a_analysis_group_abbr,F143a_analysis_value,F143a_analysis_flag,F152A_parameter_formula,F152A_analysis_group_abbr,F152A_analysis_value,F152A_analysis_flag,F227E_parameter_formula,F227E_analysis_group_abbr,F227E_analysis_value,F227E_analysis_flag,F23_parameter_formula,F23_analysis_group_abbr,F23_analysis_value,F23_analysis_flag,F236FA_parameter_formula,F236FA_analysis_group_abbr,F236FA_analysis_value,F236FA_analysis_flag,F32_parameter_formula,F32_analysis_group_abbr,F32_analysis_value,F32_analysis_flag,F365M_parameter_formula,F365M_analysis_group_abbr,F365M_analysis_value,F365M_analysis_flag,FC12_parameter_formula,FC12_analysis_group_abbr,FC12_analysis_value,FC12_analysis_flag,H1211_parameter_formula,H1211_analysis_group_abbr,H1211_analysis_value,H1211_analysis_flag,H1301_parameter_formula,H1301_analysis_group_abbr,H1301_analysis_value,H1301_analysis_flag,H2_parameter_formula,H2_analysis_group_abbr,H2_analysis_value,H2_analysis_flag,H2402_parameter_formula,H2402_analysis_group_abbr,H2402_analysis_value,H2402_analysis_flag,HF133a_parameter_formula,HF133a_analysis_group_abbr,HF133a_analysis_value,HF133a_analysis_flag,HF22_parameter_formula,HF22_analysis_group_abbr,HF22_analysis_value,HF22_analysis_flag,IC4H10_parameter_formula,IC4H10_analysis_group_abbr,IC4H10_analysis_value,IC4H10_analysis_flag,IC5H12_parameter_formula,IC5H12_analysis_group_abbr,IC5H12_analysis_value,IC5H12_analysis_flag,MCFA_parameter_formula,MCFA_analysis_group_abbr,MCFA_analysis_value,MCFA_analysis_flag,MEBR_parameter_formula,MEBR_analysis_group_abbr,MEBR_analysis_value,MEBR_analysis_flag,MECL_parameter_formula,MECL_analysis_group_abbr,MECL_analysis_value,MECL_analysis_flag,N2O_parameter_formula,N2O_analysis_group_abbr,N2O_analysis_value,N2O_analysis_flag,NC4H10_parameter_formula,NC4H10_analysis_group_abbr,NC4H10_analysis_value,NC4H10_analysis_flag,NC5H12_parameter_formula,NC5H12_analysis_group_abbr,NC5H12_analysis_value,NC5H12_analysis_flag,NC6H14_parameter_formula,NC6H14_analysis_group_abbr,NC6H14_analysis_value,NC6H14_analysis_flag,OCS_parameter_formula,OCS_analysis_group_abbr,OCS_analysis_value,OCS_analysis_flag,P218_parameter_formula,P218_analysis_group_abbr,P218_analysis_value,P218_analysis_flag,PCE_parameter_formula,PCE_analysis_group_abbr,PCE_analysis_value,PCE_analysis_flag,SF6_CCGG_parameter_formula,SF6_CCGG_analysis_group_abbr,SF6_CCGG_analysis_value,SF6_CCGG_analysis_flag,SF6_HATS_parameter_formula,SF6_HATS_analysis_group_abbr,SF6_HATS_analysis_value,SF6_HATS_analysis_flag,SO2F2_parameter_formula,SO2F2_analysis_group_abbr,SO2F2_analysis_value,SO2F2_analysis_flag
2017,9,17,21,49,42,3920-05-01,R,69.4058,-156.9191,2325.93,161,2164.93,431428,BENZ,HATS,23.952,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,5.01,...,C2H2,HATS,97.787,...,C2H6,HATS,850.187,...,C3H8,HATS,118.412,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.179,...,CH3I,HATS,0.421,...,ch4,CCGG,1928.71,..P,ch4c13,SIL,-47.865,..P,CHLF,HATS,16.381,...,co,CCGG,110.56,..P,co2,CCGG,399.77,..P,DIBR,HATS,0.869,...,DICL,HATS,56.636,...,F113,HATS,70.583,...,F115,HATS,8.524,...,F11B,HATS,232.317,...,F125,HATS,25.488,...,F13,HATS,3.293,...,F134A,HATS,105.94,...,F142B,HATS,23.383,...,F143a,HATS,21.988,...,F152A,HATS,8.886,...,F227e,HATS,1.387,...,F23,HATS,31.294,..P,F236fa,HATS,0.173,...,F32,HATS,16.672,...,F365m,HATS,1.092,...,FC12,HATS,512.198,..P,H1211,HATS,3.458,...,H1301,HATS,3.304,...,h2,CCGG,486.2,..P,H2402,HATS,0.427,...,HF133a,HATS,0.516,...,HF22,HATS,253.266,...,iC4H10,HATS,16.086,...,iC5H12,HATS,6.074,...,MCFA,HATS,2.241,...,MEBR,HATS,6.692,...,MECL,HATS,490.008,...,n2o,CCGG,329.5,..P,nC4H10,HATS,19.037,...,nC5H12,HATS,3.282,...,nC6H14,HATS,1.397,...,OCS,HATS,429.694,...,P218,HATS,0.621,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.54,..P,sf6,HATS,9.611,...,SO2F2,HATS,2.219,...
2017,9,17,22,1,38,3920-06-01,R,68.9439,-157.6195,1116.79,348,768.79,431429,BENZ,HATS,24.224,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.834,...,C2H2,HATS,96.263,...,C2H6,HATS,855.196,...,C3H8,HATS,123.011,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.162,...,CH3I,HATS,0.481,...,ch4,CCGG,1930.13,..P,ch4c13,SIL,-47.792,..P,CHLF,HATS,16.069,...,co,CCGG,110.14,..P,co2,CCGG,399.84,..P,DIBR,HATS,0.861,...,DICL,HATS,56.878,...,F113,HATS,69.375,...,F115,HATS,8.467,...,F11B,HATS,232.153,...,F125,HATS,25.521,...,F13,HATS,3.247,...,F134A,HATS,106.053,...,F142B,HATS,23.39,...,F143a,HATS,21.971,...,F152A,HATS,8.93,...,F227e,HATS,1.379,...,F23,HATS,31.315,..P,F236fa,HATS,0.176,...,F32,HATS,16.632,...,F365m,HATS,1.076,...,FC12,HATS,511.679,..P,H1211,HATS,3.312,...,H1301,HATS,3.288,...,h2,CCGG,476.21,..P,H2402,HATS,0.435,...,HF133a,HATS,0.537,...,HF22,HATS,253.018,...,iC4H10,HATS,18.266,...,iC5H12,HATS,6.487,...,MCFA,HATS,2.192,...,MEBR,HATS,6.659,...,MECL,HATS,480.676,...,n2o,CCGG,330.23,..P,nC4H10,HATS,20.484,...,nC5H12,HATS,4.045,...,nC6H14,HATS,1.284,...,OCS,HATS,415.914,...,P218,HATS,0.595,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.58,..P,sf6,HATS,9.649,...,SO2F2,HATS,2.24,...
2017,9,17,22,38,7,3920-07-01,R,67.9232,-160.0902,5036.82,309,4727.82,431430,BENZ,HATS,25.959,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.929,...,C2H2,HATS,111.026,...,C2H6,HATS,891.8,...,C3H8,HATS,133.441,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.821,...,CH3I,HATS,0.268,...,ch4,CCGG,1911.92,..P,ch4c13,SIL,-47.809,..P,CHLF,HATS,15.314,...,co,CCGG,112.19,..P,co2,CCGG,401.18,..P,DIBR,HATS,0.73,...,DICL,HATS,63.439,...,F113,HATS,68.67,...,F115,HATS,8.508,...,F11B,HATS,232.082,...,F125,HATS,25.757,...,F13,HATS,3.248,...,F134A,HATS,105.95,...,F142B,HATS,23.473,...,F143a,HATS,22.09,...,F152A,HATS,8.77,...,F227e,HATS,1.365,...,F23,HATS,31.435,..P,F236fa,HATS,0.14,...,F32,HATS,16.862,...,F365m,HATS,1.061,...,FC12,HATS,511.159,..P,H1211,HATS,3.319,...,H1301,HATS,3.365,...,h2,CCGG,511.58,..P,H2402,HATS,0.388,...,HF133a,HATS,0.538,...,HF22,HATS,254.629,...,iC4H10,HATS,14.292,...,iC5H12,HATS,4.548,...,MCFA,HATS,2.106,...,MEBR,HATS,7.014,...,MECL,HATS,514.506,...,n2o,CCGG,330.37,..P,nC4H10,HATS,17.185,...,nC5H12,HATS,2.643,...,nC6H14,HATS,1.227,...,OCS,HATS,469.533,...,P218,HATS,0.62,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.58,..P,sf6,HATS,9.687,...,SO2F2,HATS,2.186,...
2017,9,17,23,7,5,3920-08-01,R,67.4087,-161.0646,1863.24,155,1708.24,431431,BENZ,HATS,25.668,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.989,...,C2H2,HATS,94.087,...,C2H6,HATS,849.994,...,C3H8,HATS,126.38,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.987,...,CH3I,HATS,0.492,...,ch4,CCGG,1935.34,..P,ch4c13,SIL,-47.621,..P,CHLF,HATS,16.406,...,co,CCGG,110.77,..P,co2,CCGG,399.97,..P,DIBR,HATS,0.978,...,DICL,HATS,55.442,...,F113,HATS,69.439,...,F115,HATS,8.497,...,F11B,HATS,231.236,...,F125,HATS,25.571,...,F13,HATS,3.349,...,F134A,HATS,104.984,...,F142B,HATS,23.264,...,F143a,HATS,22.035,...,F152A,HATS,8.858,...,F227e,HATS,1.398,...,F23,HATS,31.099,..P,F236fa,HATS,0.154,...,F32,HATS,16.652,...,F365m,HATS,1.079,...,FC12,HATS,510.536,..P,H1211,HATS,3.497,...,H1301,HATS,3.317,...,h2,CCGG,462.21,..P,H2402,HATS,0.431,...,HF133a,HATS,0.572,...,HF22,HATS,251.183,...,iC4H10,HATS,15.93,...,iC5H12,HATS,6.283,...,MCFA,HATS,2.249,...,MEBR,HATS,6.511,...,MECL,HATS,467.415,...,n2o,CCGG,329.5,..P,nC4H10,HATS,19.356,...,nC5H12,HATS,4.997,...,nC6H14,HATS,1.415,...,OCS,HATS,394.468,...,P218,HATS,0.598,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.46,..P,sf6,HATS,9.546,...,SO2F2,HATS,2.161,...
2017,9,18,0,34,0,3920-09-01,R,66.8641,-162.6803,98.45,0,98.45,431432,BENZ,HATS,25.246,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.923,...,C2H2,HATS,92.491,...,C2H6,HATS,867.333,...,C3H8,HATS,131.108,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.004,...,CH3I,HATS,0.531,...,ch4,CCGG,1995.42,..P,ch4c13,SIL,-47.877,..P,CHLF,HATS,18.681,...,co,CCGG,107.19,..P,co2,CCGG,405.3,..P,DIBR,HATS,1.058,...,DICL,HATS,53.764,...,F113,HATS,69.612,...,F115,HATS,8.461,...,F11B,HATS,231.095,...,F125,HATS,25.323,...,F13,HATS,3.22,...,F134A,HATS,104.975,...,F142B,HATS,23.132,...,F143a,HATS,21.747,...,F152A,HATS,8.862,...,F227e,HATS,1.349,...,F23,HATS,31.199,..P,F236fa,HATS,0.148,...,F32,HATS,16.082,...,F365m,HATS,1.087,...,FC12,HATS,510.224,..P,H1211,HATS,3.395,...,H1301,HATS,3.525,...,h2,CCGG,428.78,..P,H2402,HATS,0.416,...,HF133a,HATS,0.551,...,HF22,HATS,251.431,...,iC4H10,HATS,18.326,...,iC5H12,HATS,7.836,...,MCFA,HATS,2.261,...,MEBR,HATS,5.59,...,MECL,HATS,455.627,...,n2o,CCGG,330.1,..P,nC4H10,HATS,21.864,...,nC5H12,HATS,7.902,...,nC6H14,HATS,2.313,...,OCS,HATS,349.965,...,P218,HATS,0.603,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.59,...,SO2F2,HATS,2.16,...
2017,9,18,1,0,48,3920-10-01,R,66.031,-161.7877,2524.96,1,2523.96,431433,BENZ,HATS,22.93,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.875,...,C2H2,HATS,96.953,...,C2H6,HATS,840.169,...,C3H8,HATS,114.072,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.671,...,CH3I,HATS,0.34,...,ch4,CCGG,1922.59,..P,ch4c13,SIL,-48.359,..P,CHLF,HATS,15.521,...,co,CCGG,109.79,..P,co2,CCGG,399.61,..P,DIBR,HATS,0.833,...,DICL,HATS,56.846,...,F113,HATS,69.641,...,F115,HATS,8.487,...,F11B,HATS,231.518,...,F125,HATS,25.325,...,F13,HATS,3.216,...,F134A,HATS,105.425,...,F142B,HATS,23.348,...,F143a,HATS,21.654,...,F152A,HATS,8.771,...,F227e,HATS,1.376,...,F23,HATS,31.149,..P,F236fa,HATS,0.148,...,F32,HATS,16.537,...,F365m,HATS,1.082,...,FC12,HATS,510.068,..P,H1211,HATS,3.368,...,H1301,HATS,3.3,...,h2,CCGG,493.63,..P,H2402,HATS,0.377,...,HF133a,HATS,0.51,...,HF22,HATS,252.348,...,iC4H10,HATS,14.112,...,iC5H12,HATS,5.378,...,MCFA,HATS,2.103,...,MEBR,HATS,6.789,...,MECL,HATS,492.343,...,n2o,CCGG,329.59,..P,nC4H10,HATS,15.569,...,nC5H12,HATS,2.538,...,nC6H14,HATS,1.706,...,OCS,HATS,437.094,...,P218,HATS,0.601,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.58,..P,sf6,HATS,9.656,...,SO2F2,HATS,2.196,...
2017,9,18,1,28,2,3920-11-01,R,65.4899,-164.3965,1256.39,94,1162.39,431434,BENZ,HATS,23.858,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,5.009,...,C2H2,HATS,91.621,...,C2H6,HATS,829.958,...,C3H8,HATS,115.238,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.896,...,CH3I,HATS,0.5,...,ch4,CCGG,1934.17,..P,ch4c13,SIL,-47.812,..P,CHLF,HATS,15.612,...,co,CCGG,110.1,..P,co2,CCGG,399.79,..P,DIBR,HATS,0.869,...,DICL,HATS,55.119,...,F113,HATS,69.785,...,F115,HATS,8.498,...,F11B,HATS,231.072,...,F125,HATS,25.462,...,F13,HATS,3.286,...,F134A,HATS,105.181,...,F142B,HATS,23.215,...,F143a,HATS,21.803,...,F152A,HATS,8.89,...,F227e,HATS,1.343,...,F23,HATS,31.29,..P,F236fa,HATS,0.174,...,F32,HATS,16.612,...,F365m,HATS,1.091,...,FC12,HATS,510.587,..P,H1211,HATS,3.408,...,H1301,HATS,3.288,...,h2,CCGG,480.86,..P,H2402,HATS,0.398,...,HF133a,HATS,0.509,...,HF22,HATS,251.53,...,iC4H10,HATS,16.279,...,iC5H12,HATS,5.619,...,MCFA,HATS,2.144,...,MEBR,HATS,6.641,...,MECL,HATS,482.827,...,n2o,CCGG,329.71,..P,nC4H10,HATS,16.461,...,nC5H12,HATS,3.391,...,nC6H14,HATS,2.001,...,OCS,HATS,413.878,...,P218,HATS,0.617,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.588,...,SO2F2,HATS,2.094,...
2017,9,18,2,12,44,3920-12-01,R,64.5065,-165.4476,2.44,1,1.44,431435,BENZ,HATS,35.684,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.869,...,C2H2,HATS,111.461,...,C2H6,HATS,860.59,...,C3H8,HATS,129.1,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.829,...,CH3I,HATS,0.546,...,ch4,CCGG,1944.01,..P,ch4c13,SIL,-47.818,..P,CHLF,HATS,16.674,...,co,CCGG,112.68,..P,co2,CCGG,398.62,..P,DIBR,HATS,1.104,...,DICL,HATS,54.07,...,F113,HATS,69.583,...,F115,HATS,8.539,...,F11B,HATS,231.26,...,F125,HATS,25.235,...,F13,HATS,3.264,...,F134A,HATS,104.9,...,F142B,HATS,23.322,...,F143a,HATS,22.048,...,F152A,HATS,8.908,...,F227e,HATS,1.401,...,F23,HATS,31.184,..P,F236fa,HATS,0.161,...,F32,HATS,16.504,...,F365m,HATS,1.18,...,FC12,HATS,510.38,..P,H1211,HATS,3.417,...,H1301,HATS,3.49,...,h2,CCGG,460.69,..P,H2402,HATS,0.405,...,HF133a,HATS,0.533,...,HF22,HATS,250.637,...,iC4H10,HATS,22.974,...,iC5H12,HATS,704.002,...,MCFA,HATS,2.215,...,MEBR,HATS,6.087,...,MECL,HATS,462.443,...,n2o,CCGG,330.3,..P,nC4H10,HATS,150.508,...,nC5H12,HATS,126.13,...,nC6H14,HATS,40.124,...,OCS,HATS,387.659,...,P218,HATS,0.618,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.536,...,SO2F2,HATS,2.198,...
2017,9,18,20,44,43,3921-01-01,R,64.493,-165.4409,167.03,0,167.03,431650,BENZ,HATS,35.947,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.895,...,C2H2,HATS,101.632,...,C2H6,HATS,862.902,...,C3H8,HATS,125.731,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.246,...,CH3I,HATS,0.449,...,ch4,CCGG,1937.29,..P,ch4c13,SIL,-47.979,..P,CHLF,HATS,16.036,...,co,CCGG,112.2,..P,co2,CCGG,396.61,..P,DIBR,HATS,1.172,...,DICL,HATS,53.878,...,F113,HATS,70.317,...,F115,HATS,8.584,...,F11B,HATS,232.27,...,F125,HATS,25.396,...,F13,HATS,3.282,...,F134A,HATS,105.275,...,F142B,HATS,23.371,...,F143a,HATS,21.835,...,F152A,HATS,9.091,...,F227e,HATS,1.348,...,F23,HATS,31.31,..P,F236fa,HATS,0.159,...,F32,HATS,16.286,...,F365m,HATS,1.065,...,FC12,HATS,512.198,..P,H1211,HATS,3.466,...,H1301,HATS,3.449,...,h2,CCGG,469.15,..P,H2402,HATS,0.393,...,HF133a,HATS,0.545,...,HF22,HATS,252.249,...,iC4H10,HATS,15.124,...,iC5H12,HATS,6.61,...,MCFA,HATS,2.239,...,MEBR,HATS,6.165,...,MECL,HATS,457.966,...,n2o,CCGG,329.22,..P,nC4H10,HATS,21.797,...,nC5H12,HATS,6.692,...,nC6H14,HATS,2.25,...,OCS,HATS,404.605,...,P218,HATS,0.601,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.54,..P,sf6,HATS,9.669,...,SO2F2,HATS,2.272,...
2017,9,18,21,54,18,3921-02-01,R,64.5512,-162.5802,1714.8,231,1483.8,431651,BENZ,HATS,26.672,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.933,...,C2H2,HATS,95.611,...,C2H6,HATS,847.49,...,C3H8,HATS,121.909,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.063,...,CH3I,HATS,0.629,...,ch4,CCGG,1936.83,..P,ch4c13,SIL,-47.943,..P,CHLF,HATS,16.214,...,co,CCGG,110.57,..P,co2,CCGG,399.55,..P,DIBR,HATS,0.925,...,DICL,HATS,55.242,...,F113,HATS,70.043,...,F115,HATS,8.671,...,F11B,HATS,232.388,...,F125,HATS,25.533,...,F13,HATS,3.364,...,F134A,HATS,105.331,...,F142B,HATS,23.57,...,F143a,HATS,22.004,...,F152A,HATS,8.908,...,F227e,HATS,1.39,...,F23,HATS,31.515,..P,F236fa,HATS,0.156,...,F32,HATS,16.293,...,F365m,HATS,1.116,...,FC12,HATS,511.003,..P,H1211,HATS,3.5,...,H1301,HATS,3.412,...,h2,CCGG,472.88,..P,H2402,HATS,0.396,...,HF133a,HATS,0.536,...,HF22,HATS,252.77,...,iC4H10,HATS,15.281,...,iC5H12,HATS,6.712,...,MCFA,HATS,2.21,...,MEBR,HATS,6.578,...,MECL,HATS,475.956,...,n2o,CCGG,329.68,..P,nC4H10,HATS,19.727,...,nC5H12,HATS,5.287,...,nC6H14,HATS,1.901,...,OCS,HATS,407.93,...,P218,HATS,0.617,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.54,..P,sf6,HATS,9.66,...,SO2F2,HATS,2.175,...
2017,9,18,22,39,23,3921-03-01,R,63.8857,-160.6949,2105.74,71,2034.74,431652,BENZ,HATS,24.543,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.989,...,C2H2,HATS,94.45,...,C2H6,HATS,845.178,...,C3H8,HATS,122.298,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.171,...,CH3I,HATS,0.46,...,ch4,CCGG,1940.32,..P,ch4c13,SIL,-47.95,..P,CHLF,HATS,17.015,...,co,CCGG,109.72,..P,co2,CCGG,400.35,..P,DIBR,HATS,0.89,...,DICL,HATS,55.088,...,F113,HATS,70.367,...,F115,HATS,8.589,...,F11B,HATS,232.552,...,F125,HATS,25.485,...,F13,HATS,3.31,...,F134A,HATS,105.331,...,F142B,HATS,23.478,...,F143a,HATS,21.95,...,F152A,HATS,8.959,...,F227e,HATS,1.379,...,F23,HATS,31.32,..P,F236fa,HATS,0.176,...,F32,HATS,16.256,...,F365m,HATS,1.055,...,FC12,HATS,512.146,..P,H1211,HATS,3.49,...,H1301,HATS,3.451,...,h2,CCGG,466.34,..P,H2402,HATS,0.383,...,HF133a,HATS,0.543,...,HF22,HATS,253.216,...,iC4H10,HATS,14.727,...,iC5H12,HATS,6.246,...,MCFA,HATS,2.231,...,MEBR,HATS,6.441,...,MECL,HATS,474.851,...,n2o,CCGG,329.86,..P,nC4H10,HATS,20.248,...,nC5H12,HATS,4.68,...,nC6H14,HATS,1.651,...,OCS,HATS,401.12,...,P218,HATS,0.597,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.48,..P,sf6,HATS,9.715,...,SO2F2,HATS,2.193,...
2017,9,18,23,4,46,3921-04-01,R,62.8411,-161.1084,3574.39,150,3424.39,431653,BENZ,HATS,22.968,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.906,...,C2H2,HATS,91.875,...,C2H6,HATS,828.609,...,C3H8,HATS,111.48,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.221,...,CH3I,HATS,0.47,...,ch4,CCGG,1932.05,..P,ch4c13,SIL,-47.939,..P,CHLF,HATS,15.896,...,co,CCGG,109.67,..P,co2,CCGG,399.43,..P,DIBR,HATS,0.884,...,DICL,HATS,55.411,...,F113,HATS,69.468,...,F115,HATS,8.612,...,F11B,HATS,232.905,...,F125,HATS,25.652,...,F13,HATS,3.323,...,F134A,HATS,105.743,...,F142B,HATS,23.373,...,F143a,HATS,22.442,...,F152A,HATS,8.812,...,F227e,HATS,1.385,...,F23,HATS,31.485,..P,F236fa,HATS,0.17,...,F32,HATS,16.512,...,F365m,HATS,1.076,...,FC12,HATS,512.614,..P,H1211,HATS,3.413,...,H1301,HATS,3.337,...,h2,CCGG,482.86,..P,H2402,HATS,0.377,...,HF133a,HATS,0.521,...,HF22,HATS,253.662,...,iC4H10,HATS,12.331,...,iC5H12,HATS,4.623,...,MCFA,HATS,2.12,...,MEBR,HATS,6.615,...,MECL,HATS,484.122,...,n2o,CCGG,329.62,..P,nC4H10,HATS,15.99,...,nC5H12,HATS,3.72,...,nC6H14,HATS,1.539,...,OCS,HATS,423.908,...,P218,HATS,0.617,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.5,..P,sf6,HATS,9.703,...,SO2F2,HATS,2.232,...
2017,9,18,23,32,33,3921-05-01,R,61.4952,-161.648,1796.19,25,1771.19,431654,BENZ,HATS,26.954,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.842,...,C2H2,HATS,96.953,...,C2H6,HATS,845.178,...,C3H8,HATS,119.382,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.471,...,CH3I,HATS,0.292,...,ch4,CCGG,1928.46,..P,ch4c13,SIL,-47.875,..P,CHLF,HATS,15.349,...,co,CCGG,110.72,..P,co2,CCGG,399.33,..P,DIBR,HATS,0.929,...,DICL,HATS,55.29,...,F113,HATS,69.418,...,F115,HATS,8.561,...,F11B,HATS,232.247,...,F125,HATS,25.611,...,F13,HATS,3.337,...,F134A,HATS,105.875,...,F142B,HATS,23.522,...,F143a,HATS,22.324,...,F152A,HATS,8.966,...,F227e,HATS,1.403,...,F23,HATS,31.029,..P,F236fa,HATS,0.162,...,F32,HATS,16.643,...,F365m,HATS,1.097,...,FC12,HATS,512.51,..P,H1211,HATS,3.412,...,H1301,HATS,3.312,...,h2,CCGG,485.88,..P,H2402,HATS,0.374,...,HF133a,HATS,0.538,...,HF22,HATS,253.241,...,iC4H10,HATS,13.041,...,iC5H12,HATS,4.548,...,MCFA,HATS,2.176,...,MEBR,HATS,6.658,...,MECL,HATS,485.596,...,n2o,CCGG,329.21,..P,nC4H10,HATS,17.118,...,nC5H12,HATS,3.873,...,nC6H14,HATS,1.438,...,OCS,HATS,426.643,...,P218,HATS,0.579,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.725,...,SO2F2,HATS,2.239,...
